"","search_string","unique_name","approximate_match","ott_id","is_synonym","flags","number_matches","tips","genus","family","order","diel","diel2","diel_confidence","genome","NEW"
"29","acanthemblemaria greenfieldi","Acanthemblemaria greenfieldi",FALSE,57337,FALSE,"",1,"Acanthemblemaria_greenfieldi","Acanthemblemaria","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"30","acanthemblemaria hancocki","Acanthemblemaria hancocki",FALSE,57340,FALSE,"",1,"Acanthemblemaria_hancocki","Acanthemblemaria","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"31","acanthemblemaria harpeza","Acanthemblemaria harpeza",FALSE,3639192,FALSE,"",1,"Acanthemblemaria_harpeza","Acanthemblemaria","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"32","acanthemblemaria johnsoni","Acanthemblemaria johnsoni",FALSE,3639195,FALSE,"",1,"Acanthemblemaria_johnsoni","Acanthemblemaria","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"33","acanthemblemaria macrospilus","Acanthemblemaria macrospilus",FALSE,40125,FALSE,"",1,"Acanthemblemaria_macrospilus","Acanthemblemaria","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"34","acanthemblemaria mangognatha","Acanthemblemaria mangognatha",FALSE,3639193,FALSE,"",1,"Acanthemblemaria_mangognatha","Acanthemblemaria","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"35","acanthemblemaria maria","Acanthemblemaria maria",FALSE,516027,FALSE,"",1,"Acanthemblemaria_maria","Acanthemblemaria","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"36","acanthemblemaria medusa","Acanthemblemaria medusa",FALSE,516020,FALSE,"",1,"Acanthemblemaria_medusa","Acanthemblemaria","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"37","acanthemblemaria paula","Acanthemblemaria paula",FALSE,455119,FALSE,"",1,"Acanthemblemaria_paula","Acanthemblemaria","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"38","acanthemblemaria spinosa","Acanthemblemaria spinosa",FALSE,57346,FALSE,"",1,"Acanthemblemaria_spinosa","Acanthemblemaria","Chaenopsidae","Blenniiformes","diurnal","diurnal",3,"",""
"39","acanthemblemaria stephensi","Acanthemblemaria stephensi",FALSE,3639194,FALSE,"",1,"Acanthemblemaria_stephensi","Acanthemblemaria","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"40","acanthistius brasilianus","Acanthistius brasilianus",FALSE,658571,FALSE,"",1,"Acanthistius_brasilianus","Acanthistius","Serranidae","Perciformes/Serranoidei","nocturnal","nocturnal",2,"",""
"41","acanthistius patachonicus","Acanthistius patachonicus",FALSE,90309,FALSE,"",1,"Acanthistius_patachonicus","Acanthistius","Serranidae","Perciformes/Serranoidei","diurnal","diurnal",1,"",""
"42","acanthistius pictus","Acanthistius pictus",FALSE,3634017,FALSE,"",1,"Acanthistius_pictus","Acanthistius","Serranidae","Perciformes/Serranoidei","nocturnal","nocturnal",1,"",""
"43","acanthistius sebastoides","Acanthistius sebastoides",FALSE,3634021,FALSE,"",1,"Acanthistius_sebastoides","Acanthistius","Serranidae","Perciformes/Serranoidei","diurnal","diurnal",1,"",""
"44","acanthobrama terraesanctae","Mirogrex terraesanctae",FALSE,650768,TRUE,"",1,"Mirogrex_terraesanctae","Mirogrex","Leuciscidae","Cypriniformes","crepuscular/nocturnal","crepuscular",1,"","NEW_SPECIES"
"45","acanthochromis polyacanthus","Acanthochromis polyacanthus",FALSE,100410,FALSE,"incertae_sedis_inherited",1,"Acanthochromis_polyacanthus","Acanthochromis","Pomacentridae","Ovalentaria/misc","diurnal","diurnal",1,"ENSEMBL, GCF 002109545.1",""
"46","acanthocobitis botia","Acanthocobitis botia",FALSE,201101,FALSE,"",1,"Acanthocobitis_botia","Acanthocobitis","Nemacheilidae","Cypriniformes","nocturnal","nocturnal",1,"",""
"47","acanthocybium solandri","Acanthocybium solandri",FALSE,828095,FALSE,"extinct",1,"Acanthocybium_solandri","Acanthocybium","Scombridae","Scombriformes","diurnal","diurnal",3,"","HIGHER_CONF"
"48","acanthodoras cataphractus","Acanthodoras cataphractus",FALSE,216717,FALSE,"",1,"Acanthodoras_cataphractus","Acanthodoras","Doradidae","Siluriformes","crepuscular/nocturnal","crepuscular",4,"","HIGHER_CONF"
"49","acanthogobius flavimanus","Acanthogobius flavimanus",FALSE,705150,FALSE,"",1,"Acanthogobius_flavimanus","Acanthogobius","Gobiidae","Gobiiformes","nocturnal","nocturnal",3,"",""
"50","acantholabrus palloni","Acantholabrus palloni",FALSE,155280,FALSE,"",1,"Acantholabrus_palloni","Acantholabrus","Labridae","Eupercaria/misc","diurnal","diurnal",1,"",""
"51","acanthopagrus australis","Acanthopagrus australis",FALSE,223216,FALSE,"",1,"Acanthopagrus_australis","Acanthopagrus","Sparidae","Eupercaria/misc","diurnal","diurnal",4,"",""
"52","acanthopagrus berda","Acanthopagrus berda",FALSE,889379,FALSE,"",1,"Acanthopagrus_berda","Acanthopagrus","Sparidae","Eupercaria/misc","nocturnal","nocturnal",2,"","NEW_SPECIES"
"53","acanthopagrus bifasciatus","Acanthopagrus bifasciatus",FALSE,458567,FALSE,"",1,"Acanthopagrus_bifasciatus","Acanthopagrus","Sparidae","Eupercaria/misc","crepuscular/diurnal","crepuscular",3,"",""
"54","acanthopagrus butcheri","Acanthopagrus butcheri",FALSE,760738,FALSE,"",1,"Acanthopagrus_butcheri","Acanthopagrus","Sparidae","Eupercaria/misc","unclear","unknown",3,"",""
"55","acanthopagrus latus","Acanthopagrus latus",FALSE,760733,FALSE,"",1,"Acanthopagrus_latus","Acanthopagrus","Sparidae","Eupercaria/misc","nocturnal","nocturnal",2,"",""
"56","acanthopagrus schlegelii","Acanthopagrus schlegelii",FALSE,380194,FALSE,"",1,"Acanthopagrus_schlegelii","Acanthopagrus","Sparidae","Eupercaria/misc","diurnal","diurnal",4,"","HIGHER_CONF"
"57","acanthorhodeus chankaensis","Acanthorhodeus chankaensis",FALSE,887031,FALSE,"",1,"Acanthorhodeus_chankaensis","Acanthorhodeus","Acheilognathidae","Cypriniformes","diurnal","diurnal",1,"","NEW_SPECIES"
"58","acanthostracion guineensis","Acanthostracion guineensis",FALSE,5342884,FALSE,"",1,"Acanthostracion_guineensis",NA,NA,NA,"diurnal","diurnal",1,"",""
"59","acanthostracion notacanthus","Acanthostracion notacanthus",FALSE,3631409,FALSE,"",1,"Acanthostracion_notacanthus","Acanthostracion","Ostraciidae","Tetraodontiformes","diurnal","diurnal",1,"",""
"60","acanthostracion polygonius","Acanthostracion polygonius",FALSE,333678,FALSE,"",1,"Acanthostracion_polygonius","Acanthostracion","Ostraciidae","Tetraodontiformes","diurnal","diurnal",1,"",""
"61","acanthostracion quadricornis","Acanthostracion quadricornis",FALSE,179259,FALSE,"",1,"Acanthostracion_quadricornis","Acanthostracion","Ostraciidae","Tetraodontiformes","unclear","unknown",2,"",""
"62","acanthurus achilles","Acanthurus achilles",FALSE,347408,FALSE,"",1,"Acanthurus_achilles","Acanthurus","Acanthuridae","Acanthuriformes","crepuscular/diurnal","crepuscular",4,"","HIGHER_CONF"
"63","acanthurus auranticavus","Acanthurus auranticavus",FALSE,4135121,FALSE,"",1,"Acanthurus_auranticavus","Acanthurus","Acanthuridae","Acanthuriformes","diurnal","diurnal",1,"","NEW_SPECIES"
"64","acanthurus bahianus","Acanthurus bahianus",FALSE,324280,FALSE,"",1,"Acanthurus_bahianus","Acanthurus","Acanthuridae","Acanthuriformes","diurnal","diurnal",3,"","HIGHER_CONF"
"65","acanthurus blochii","Acanthurus blochii",FALSE,1035639,FALSE,"",1,"Acanthurus_blochii","Acanthurus","Acanthuridae","Acanthuriformes","diurnal","diurnal",2,"",""
"66","acanthurus chirurgus","Acanthurus chirurgus",FALSE,737834,FALSE,"",1,"Acanthurus_chirurgus","Acanthurus","Acanthuridae","Acanthuriformes","diurnal","diurnal",3,"",""
"67","acanthurus coeruleus","Acanthurus coeruleus",FALSE,324283,FALSE,"",1,"Acanthurus_coeruleus","Acanthurus","Acanthuridae","Acanthuriformes","diurnal","diurnal",2,"",""
"68","acanthurus dussumieri","Acanthurus dussumieri",FALSE,1035642,FALSE,"",1,"Acanthurus_dussumieri","Acanthurus","Acanthuridae","Acanthuriformes","crepuscular","crepuscular",1,"","NEW_SPECIES"
"69","acanthurus guttatus","Acanthurus guttatus",FALSE,824727,FALSE,"",2,"Acanthurus_guttatus","Acanthurus","Acanthuridae","Acanthuriformes","diurnal","diurnal",2,"",""
"70","acanthurus leucocheilus","Acanthurus leucocheilus",FALSE,4135122,FALSE,"",1,"Acanthurus_leucocheilus","Acanthurus","Acanthuridae","Acanthuriformes","diurnal","diurnal",2,"",""
"71","acanthurus leucopareius","Acanthurus leucopareius",FALSE,4948804,FALSE,"",1,"Acanthurus_leucopareius","Acanthurus","Acanthuridae","Acanthuriformes","diurnal","diurnal",4,"","HIGHER_CONF"
"72","acanthurus lineatus","Acanthurus lineatus",FALSE,93141,FALSE,"",1,"Acanthurus_lineatus","Acanthurus","Acanthuridae","Acanthuriformes","diurnal","diurnal",3,"","HIGHER_CONF"
"73","acanthurus maculiceps","Acanthurus maculiceps",FALSE,4948808,FALSE,"",1,"Acanthurus_maculiceps","Acanthurus","Acanthuridae","Acanthuriformes","diurnal","diurnal",2,"",""
"74","acanthurus mata","Acanthurus mata",FALSE,467310,FALSE,"",1,"Acanthurus_mata","Acanthurus","Acanthuridae","Acanthuriformes","diurnal","diurnal",2,"",""
"75","acanthurus monroviae","Acanthurus monroviae",FALSE,410350,FALSE,"",1,"Acanthurus_monroviae","Acanthurus","Acanthuridae","Acanthuriformes","diurnal","diurnal",1,"",""
"76","acanthurus nigricans","Acanthurus nigricans",FALSE,467313,FALSE,"",1,"Acanthurus_nigricans","Acanthurus","Acanthuridae","Acanthuriformes","diurnal","diurnal",4,"",""
"77","acanthurus nigricauda","Acanthurus nigricauda",FALSE,347377,FALSE,"",1,"Acanthurus_nigricauda","Acanthurus","Acanthuridae","Acanthuriformes","diurnal","diurnal",3,"",""
"78","acanthurus nigrofuscus","Acanthurus nigrofuscus",FALSE,605289,FALSE,"",1,"Acanthurus_nigrofuscus","Acanthurus","Acanthuridae","Acanthuriformes","crepuscular/diurnal","crepuscular",4,"","HIGHER_CONF"
"79","acanthurus olivaceus","Acanthurus olivaceus",FALSE,1035648,FALSE,"",1,"Acanthurus_olivaceus","Acanthurus","Acanthuridae","Acanthuriformes","diurnal","diurnal",3,"","HIGHER_CONF"
"80","acanthurus pyroferus","Acanthurus pyroferus",FALSE,467319,FALSE,"",1,"Acanthurus_pyroferus","Acanthurus","Acanthuridae","Acanthuriformes","diurnal","diurnal",1,"","NEW_SPECIES"
"81","acanthurus tennenti","Acanthurus tennentii",FALSE,512613,TRUE,"",1,"Acanthurus_tennentii","Acanthurus","Acanthuridae","Acanthuriformes","crepuscular","crepuscular",3,"","NEW_SPECIES"
"82","acanthurus thompsoni","Acanthurus thompsoni",FALSE,467297,FALSE,"",1,"Acanthurus_thompsoni","Acanthurus","Acanthuridae","Acanthuriformes","diurnal","diurnal",3,"",""
"83","acanthurus tractus","Acanthurus tractus",FALSE,4135120,FALSE,"",2,"Acanthurus_tractus","Acanthurus","Acanthuridae","Acanthuriformes","diurnal","diurnal",1,"",""
"84","acanthurus triostegus","Acanthurus triostegus",FALSE,467300,FALSE,"",1,"Acanthurus_triostegus","Acanthurus","Acanthuridae","Acanthuriformes","crepuscular/diurnal","crepuscular",3,"","HIGHER_CONF"
"85","acanthurus xanthopterus","Acanthurus xanthopterus",FALSE,824720,FALSE,"",1,"Acanthurus_xanthopterus","Acanthurus","Acanthuridae","Acanthuriformes","diurnal","diurnal",2,"",""
"86","acaronia nassa","Acaronia nassa",FALSE,170137,FALSE,"",1,"Acaronia_nassa","Acaronia","Cichlidae","Cichliformes","diurnal","diurnal",2,"",""
"87","acentrogobius pflaumii","Acentrogobius pflaumii",FALSE,423833,FALSE,"",1,"Acentrogobius_pflaumii","Acentrogobius","Gobiidae","Gobiiformes","nocturnal","nocturnal",1,"",""
"88","acentronichthys leptos","Acentronichthys leptos",FALSE,1018972,FALSE,"",1,"Acentronichthys_leptos","Acentronichthys","Heptapteridae","Siluriformes","nocturnal","nocturnal",2,"",""
"89","acestrocephalus ginesi","Acestrocephalus sardina",FALSE,48215,TRUE,"",1,"Acestrocephalus_sardina","Acestrocephalus","Characidae","Characiformes","nocturnal","nocturnal",2,"",""
"90","acestrorhynchus altus","Acestrorhynchus altus",FALSE,845247,FALSE,"",1,"Acestrorhynchus_altus","Acestrorhynchus","Acestrorhynchidae","Characiformes","diurnal","diurnal",3,"",""
"91","acestrorhynchus falcatus","Acestrorhynchus falcatus",FALSE,845253,FALSE,"",1,"Acestrorhynchus_falcatus","Acestrorhynchus","Acestrorhynchidae","Characiformes","crepuscular/diurnal","crepuscular",4,"","NEW_SPECIES"
"92","acestrorhynchus falcirostris","Acestrorhynchus falcirostris",FALSE,512072,FALSE,"",1,"Acestrorhynchus_falcirostris","Acestrorhynchus","Acestrorhynchidae","Characiformes","crepuscular","crepuscular",2,"",""
"93","acestrorhynchus grandoculis","Acestrorhynchus grandoculis",FALSE,270832,FALSE,"",1,"Acestrorhynchus_grandoculis","Acestrorhynchus","Acestrorhynchidae","Characiformes","nocturnal","nocturnal",2,"",""
"94","acestrorhynchus microlepis","Acestrorhynchus microlepis",FALSE,1035041,FALSE,"",1,"Acestrorhynchus_microlepis","Acestrorhynchus","Acestrorhynchidae","Characiformes","nocturnal","nocturnal",2,"",""
"95","acestrorhynchus minimus","Acestrorhynchus minimus",FALSE,512091,FALSE,"",1,"Acestrorhynchus_minimus","Acestrorhynchus","Acestrorhynchidae","Characiformes","nocturnal","nocturnal",2,"",""
"96","acheilognathus macropterus","Acheilognathus macropterus",FALSE,636508,FALSE,"",1,"Acheilognathus_macropterus","Acheilognathus","Acheilognathidae","Cypriniformes","diurnal","diurnal",1,"","NEW_SPECIES"
"97","acheilognathus melanogaster","Acheilognathus melanogaster",FALSE,81090,FALSE,"",1,"Acheilognathus_melanogaster","Acheilognathus","Acheilognathidae","Cypriniformes","diurnal","diurnal",2,"",""
"98","achirus lineatus","Achirus lineatus",FALSE,153494,FALSE,"",1,"Achirus_lineatus","Achirus","Achiridae","Pleuronectiformes","unclear","unknown",2,"","HIGHER_CONF"
"99","achoerodus gouldii","Achoerodus gouldii",FALSE,3636639,FALSE,"",1,"Achoerodus_gouldii","Achoerodus","Labridae","Eupercaria/misc","diurnal","diurnal",4,"","NEW_SPECIES"
"100","achoerodus viridis","Achoerodus viridis",FALSE,372280,FALSE,"",1,"Achoerodus_viridis","Achoerodus","Labridae","Eupercaria/misc","crepuscular/diurnal","crepuscular",4,"","NEW_SPECIES"
"101","achondrostoma arcasii","Achondrostoma arcasii",FALSE,262117,FALSE,"",1,"Achondrostoma_arcasii","Achondrostoma","Leuciscidae","Cypriniformes","unclear","unknown",3,"",""
"102","acipenser baeri","Acipenser baerii",FALSE,518827,TRUE,"",1,"Acipenser_baerii","Acipenser","Acipenseridae","Acipenseriformes","nocturnal","nocturnal",3,"",""
"103","acipenser brevirostrum","Acipenser brevirostrum",FALSE,82746,FALSE,"",1,"Acipenser_brevirostrum","Acipenser","Acipenseridae","Acipenseriformes","diurnal","diurnal",3,"",""
"104","acipenser fulvescens","Acipenser fulvescens",FALSE,698270,FALSE,"",1,"Acipenser_fulvescens","Acipenser","Acipenseridae","Acipenseriformes","nocturnal","nocturnal",5,"",""
"105","acipenser gueldenstaedtii","Acipenser gueldenstaedtii",FALSE,378912,FALSE,"",1,"Acipenser_gueldenstaedtii","Acipenser","Acipenseridae","Acipenseriformes","nocturnal","nocturnal",5,"",""
"106","acipenser medirostris","Acipenser medirostris",FALSE,378900,FALSE,"",1,"Acipenser_medirostris","Acipenser","Acipenseridae","Acipenseriformes","nocturnal","nocturnal",2,"",""
"107","acipenser nudiventris","Acipenser nudiventris",FALSE,228582,FALSE,"",1,"Acipenser_nudiventris","Acipenser","Acipenseridae","Acipenseriformes","nocturnal","nocturnal",1,"",""
"108","acipenser oxyrhynchus","Acipenser oxyrinchus",FALSE,962564,TRUE,"",1,"Acipenser_oxyrinchus","Acipenser","Acipenseridae","Acipenseriformes","nocturnal","nocturnal",5,"","HIGHER_CONF"
"109","acipenser persicus","Acipenser persicus",FALSE,228602,FALSE,"",1,"Acipenser_persicus","Acipenser","Acipenseridae","Acipenseriformes","nocturnal","nocturnal",1,"",""
"110","acipenser ruthenus","Acipenser ruthenus",FALSE,378930,FALSE,"",1,"Acipenser_ruthenus","Acipenser","Acipenseridae","Acipenseriformes","diurnal","diurnal",3,"GCA 004119895.1",""
"111","acipenser schrenckii","Acipenser schrenckii",FALSE,627357,FALSE,"",1,"Acipenser_schrenckii","Acipenser","Acipenseridae","Acipenseriformes","nocturnal","nocturnal",5,"",""
"112","acipenser stellatus","Acipenser stellatus",FALSE,378920,FALSE,"",1,"Acipenser_stellatus","Acipenser","Acipenseridae","Acipenseriformes","diurnal","diurnal",5,"",""
"113","acipenser transmontanus","Acipenser transmontanus",FALSE,378925,FALSE,"",1,"Acipenser_transmontanus","Acipenser","Acipenseridae","Acipenseriformes","nocturnal","nocturnal",4,"",""
"114","acnodon normani","Acnodon normani",FALSE,179103,FALSE,"",1,"Acnodon_normani","Acnodon","Serrasalmidae","Characiformes","diurnal","diurnal",3,"",""
"115","acrochordonichthys gyrinus","Acrochordonichthys gyrinus",FALSE,3623990,FALSE,"",1,"Acrochordonichthys_gyrinus","Acrochordonichthys","Akysidae","Siluriformes","nocturnal","nocturnal",1,"",""
"116","acrochordonichthys rugosus","Acrochordonichthys rugosus",FALSE,315256,FALSE,"",1,"Acrochordonichthys_rugosus","Acrochordonichthys","Akysidae","Siluriformes","nocturnal","nocturnal",1,"",""
"117","acrossocheilus hexagonolepis","Neolissochilus hexagonolepis",FALSE,620228,TRUE,"",1,"Neolissochilus_hexagonolepis","Neolissochilus","Cyprinidae","Cypriniformes","diurnal","diurnal",1,"","NEW_SPECIES"
"118","acrossocheilus yunnanensis","Acrossocheilus yunnanensis",FALSE,528252,FALSE,"",1,"Acrossocheilus_yunnanensis","Acrossocheilus","Cyprinidae","Cypriniformes","unclear","unknown",3,"","NEW_SPECIES"
"119","acyrtops amplicirrus","Acyrtops amplicirrus",FALSE,3638557,FALSE,"",1,"Acyrtops_amplicirrus","Acyrtops","Gobiesocidae","Gobiesociformes","diurnal","diurnal",1,"",""
"120","acyrtops beryllinus","Acyrtops beryllinus",FALSE,302809,FALSE,"",1,"Acyrtops_beryllinus","Acyrtops","Gobiesocidae","Gobiesociformes","diurnal","diurnal",1,"",""
"121","acyrtus artius","Acyrtus artius",FALSE,3638651,FALSE,"",1,"Acyrtus_artius","Acyrtus","Gobiesocidae","Gobiesociformes","diurnal","diurnal",1,"",""
"122","acyrtus pauciradiatus","Acyrtus pauciradiatus",FALSE,3638717,FALSE,"",1,"Acyrtus_pauciradiatus","Acyrtus","Gobiesocidae","Gobiesociformes","diurnal","diurnal",1,"",""
"123","acyrtus rubiginosus","Acyrtus rubiginosus",FALSE,3638715,FALSE,"",1,"Acyrtus_rubiginosus","Acyrtus","Gobiesocidae","Gobiesociformes","diurnal","diurnal",1,"",""
"125","aeoliscus strigatus","Aeoliscus strigatus",FALSE,652346,FALSE,"incertae_sedis_inherited",1,"Aeoliscus_strigatus","Aeoliscus","Centriscidae","Syngnathiformes","diurnal","diurnal",2,"",""
"126","aequidens michaeli","Aequidens michaeli",FALSE,314753,FALSE,"",1,"Aequidens_michaeli","Aequidens","Cichlidae","Cichliformes","diurnal","diurnal",3,"",""
"127","aequidens pallidus","Aequidens pallidus",FALSE,3636211,FALSE,"",1,"Aequidens_pallidus","Aequidens","Cichlidae","Cichliformes","diurnal","diurnal",3,"",""
"128","aequidens plagiozonatus","Aequidens plagiozonatus",FALSE,3636223,FALSE,"",1,"Aequidens_plagiozonatus","Aequidens","Cichlidae","Cichliformes","diurnal","diurnal",4,"","NEW_SPECIES"
"129","aequidens portalegrensis","Cichlasoma portalagrense",FALSE,221908,TRUE,"sibling_higher",1,"Cichlasoma_portalagrense",NA,NA,NA,"diurnal","diurnal",1,"",""
"130","aequidens pulcher","Andinoacara pulcher",FALSE,222797,TRUE,"",1,"Andinoacara_pulcher","Andinoacara","Cichlidae","Cichliformes","crepuscular/diurnal","crepuscular",5,"",""
"131","aequidens tetramerus","Aequidens tetramerus",FALSE,797217,FALSE,"",1,"Aequidens_tetramerus","Aequidens","Cichlidae","Cichliformes","diurnal","diurnal",4,"","NEW_SPECIES"
"132","aethaloperca rogaa","Aethaloperca rogaa",FALSE,730868,FALSE,"",1,"Aethaloperca_rogaa","Aethaloperca","Serranidae","Perciformes/Serranoidei","nocturnal","nocturnal",3,"",""
"133","aetobatus narinari","Aetobatus narinari",FALSE,759551,FALSE,"",1,"Aetobatus_narinari","Aetobatus","Aetobatidae","Myliobatiformes","nocturnal","nocturnal",4,"",""
"134","aetobatus ocellatus","Aetobatus ocellatus",FALSE,90301,FALSE,"",1,"Aetobatus_ocellatus","Aetobatus","Aetobatidae","Myliobatiformes","nocturnal","nocturnal",1,"","NEW_SPECIES"
"135","aetomylaeus bovinus","Aetomylaeus bovinus",FALSE,126580,FALSE,"",1,"Aetomylaeus_bovinus","Aetomylaeus","Myliobatidae","Myliobatiformes","crepuscular/nocturnal","crepuscular",4,"","NEW_SPECIES"
"136","afurcagobius suppositus","Afurcagobius suppositus",FALSE,3637551,FALSE,"",1,"Afurcagobius_suppositus","Afurcagobius","Gobiidae","Gobiiformes","nocturnal","nocturnal",2,"",""
"137","afurcagobius tamarensis","Afurcagobius tamarensis",FALSE,1000652,FALSE,"",1,"Afurcagobius_tamarensis","Afurcagobius","Gobiidae","Gobiiformes","nocturnal","nocturnal",2,"",""
"138","agamyxis pectinifrons","Agamyxis pectinifrons",FALSE,50909,FALSE,"",1,"Agamyxis_pectinifrons","Agamyxis","Doradidae","Siluriformes","nocturnal","nocturnal",1,"","NEW_SPECIES"
"139","ageneiosus inermis","Ageneiosus inermis",FALSE,1077781,FALSE,"",1,"Ageneiosus_inermis","Ageneiosus","Auchenipteridae","Siluriformes","diurnal","diurnal",3,"",""
"140","ageneiosus pardalis","Ageneiosus pardalis",FALSE,3623505,FALSE,"",1,"Ageneiosus_pardalis","Ageneiosus","Auchenipteridae","Siluriformes","nocturnal","nocturnal",2,"",""
"141","agoniates anchovia","Agoniates anchovia",FALSE,744026,FALSE,"",1,"Agoniates_anchovia","Agoniates","Triportheidae","Characiformes","crepuscular","crepuscular",2,"",""
"142","agonomalus mozinoi","Agonomalus mozinoi",FALSE,3632026,FALSE,"",1,"Agonomalus_mozinoi","Agonomalus","Agonidae","Perciformes/Cottoidei","unclear","unknown",1,"",""
"143","agonopsis chiloensis","Agonopsis chiloensis",FALSE,325753,FALSE,"",1,"Agonopsis_chiloensis","Agonopsis","Agonidae","Perciformes/Cottoidei","unclear","unknown",1,"",""
"144","agonopsis vulsa","Agonopsis vulsa",FALSE,467091,FALSE,"",1,"Agonopsis_vulsa","Agonopsis","Agonidae","Perciformes/Cottoidei","nocturnal","nocturnal",2,"",""
"145","agonostomus monticola","Agonostomus monticola",FALSE,760514,FALSE,"",1,"Agonostomus_monticola",NA,NA,NA,"nocturnal","nocturnal",1,"","NEW_SPECIES"
"146","agosia chrysogaster","Agosia chrysogaster",FALSE,308519,FALSE,"",1,"Agosia_chrysogaster","Agosia","Leuciscidae","Cypriniformes","diurnal","diurnal",3,"","NEW_SPECIES"
"147","ahlia egmontis","Ahlia egmontis",FALSE,706497,FALSE,"",1,"Ahlia_egmontis","Ahlia","Ophichthidae","Anguilliformes","diurnal","diurnal",1,"",""
"148","aidablennius sphynx","Aidablennius sphynx",FALSE,898527,FALSE,"",1,"Aidablennius_sphynx","Aidablennius","Blenniidae","Blenniiformes","unclear","unknown",2,"","HIGHER_CONF"
"149","ailia coila","Ailia coila",FALSE,583421,FALSE,"",1,"Ailia_coila","Ailia","Ailiidae","Siluriformes","nocturnal","nocturnal",1,"",""
"150","aioliops tetrophthalmus","Aioliops tetrophthalmus",FALSE,3640008,FALSE,"",1,"Aioliops_tetrophthalmus","Aioliops","Gobiidae","Gobiiformes","diurnal","diurnal",1,"","NEW_SPECIES"
"151","akysis longifilis","Akysis longifilis",FALSE,119574,FALSE,"",1,"Akysis_longifilis","Akysis","Akysidae","Siluriformes","nocturnal","nocturnal",1,"",""
"152","akysis portellus","Akysis portellus",FALSE,3623976,FALSE,"",1,"Akysis_portellus","Akysis","Akysidae","Siluriformes","nocturnal","nocturnal",1,"",""
"153","albatrossia pectoralis","Albatrossia pectoralis",FALSE,1074169,FALSE,"",1,"Albatrossia_pectoralis","Albatrossia","Macrouridae","Gadiformes","crepuscular","crepuscular",3,"","NEW_SPECIES"
"154","albula esuncula","Albula esuncula",FALSE,373451,FALSE,"",1,"Albula_esuncula","Albula","Albulidae","Albuliformes","unclear","unknown",1,"",""
"155","albula vulpes","Albula vulpes",FALSE,133398,FALSE,"",1,"Albula_vulpes","Albula","Albulidae","Albuliformes","nocturnal","nocturnal",4,"",""
"156","alburnus alburnus","Alburnus alburnus",FALSE,957577,FALSE,"",1,"Alburnus_alburnus","Alburnus","Leuciscidae","Cypriniformes","diurnal","diurnal",4,"",""
"157","alburnus mento","Alburnus mento",FALSE,3627051,FALSE,"",1,"Alburnus_mento","Alburnus","Leuciscidae","Cypriniformes","diurnal","diurnal",2,"","NEW_SPECIES"
"158","alcolapia grahami","Oreochromis grahami",FALSE,429828,TRUE,"",1,"Oreochromis_grahami",NA,NA,NA,"diurnal","diurnal",3,"",""
"159","aldrichetta forsteri","Aldrichetta forsteri",FALSE,127636,FALSE,"",1,"Aldrichetta_forsteri","Aldrichetta","Mugilidae","Mugiliformes","diurnal","diurnal",3,"",""
"160","alectis alexandrina","Alectis alexandrina",FALSE,115540,FALSE,"",1,"Alectis_alexandrina","Alectis","Carangidae","Carangiformes","diurnal","diurnal",1,"",""
"161","alectis ciliaris","Alectis ciliaris",FALSE,115537,FALSE,"",1,"Alectis_ciliaris","Alectis","Carangidae","Carangiformes","unclear","unknown",1,"",""
"162","alepes djedaba","Alepes djedaba",FALSE,705020,FALSE,"",1,"Alepes_djedaba","Alepes","Carangidae","Carangiformes","crepuscular/nocturnal","crepuscular",1,"",""
"163","alepisaurus ferox","Alepisaurus ferox",FALSE,587926,FALSE,"",1,"Alepisaurus_ferox","Alepisaurus","Alepisauridae","Aulopiformes","diurnal","diurnal",2,"",""
"164","alepocephalus antipodianus","Alepocephalus antipodianus",FALSE,325758,FALSE,"",1,"Alepocephalus_antipodianus","Alepocephalus","Alepocephalidae","Alepocephaliformes","diurnal","diurnal",2,"",""
"165","alepocephalus australis","Alepocephalus australis",FALSE,302327,FALSE,"",1,"Alepocephalus_australis","Alepocephalus","Alepocephalidae","Alepocephaliformes","diurnal","diurnal",2,"",""
"166","alepocephalus rostratus","Alepocephalus rostratus",FALSE,230192,FALSE,"",1,"Alepocephalus_rostratus","Alepocephalus","Alepocephalidae","Alepocephaliformes","crepuscular","crepuscular",2,"","HIGHER_CONF"
"167","alestes baremoze","Alestes baremoze",FALSE,43910,FALSE,"",1,"Alestes_baremoze","Alestes","Alestidae","Characiformes","diurnal","diurnal",2,"",""
"168","alionematichthys minyomma","Alionematichthys minyomma",FALSE,4134259,FALSE,"",1,"Alionematichthys_minyomma","Alionematichthys","Dinematichthyidae","Ophidiiformes","nocturnal","nocturnal",1,"",""
