"","search_string","unique_name","approximate_match","ott_id","is_synonym","flags","number_matches","tips","genus","family","order","diel","diel_confidence","diel2","genome"
"2689","notropis atherinoides","Notropis atherinoides",FALSE,636312,FALSE,"",1,"Notropis_atherinoides","Notropis","Leuciscidae","Cypriniformes","diurnal",2,"diurnal",""
"2690","notropis blennius","Notropis blennius",FALSE,419165,FALSE,"",1,"Notropis_blennius","Notropis","Leuciscidae","Cypriniformes","diurnal",2,"diurnal",""
"2691","notropis buchanani","Notropis buchanani",FALSE,555686,FALSE,"",1,"Notropis_buchanani","Notropis","Leuciscidae","Cypriniformes","nocturnal",2,"nocturnal",""
"2692","notropis cornutus","Luxilus cornutus",FALSE,96051,TRUE,"",1,"Luxilus_cornutus","Luxilus","Leuciscidae","Cypriniformes","diurnal",4,"diurnal",""
"2693","notropis hudsonius","Notropis hudsonius",FALSE,135051,FALSE,"",1,"Notropis_hudsonius","Notropis","Leuciscidae","Cypriniformes","diurnal",2,"diurnal",""
"2694","notropis photogenis","Notropis photogenis",FALSE,550202,FALSE,"",1,"Notropis_photogenis","Notropis","Leuciscidae","Cypriniformes","diurnal",4,"diurnal",""
"2695","notropis stramineus","Notropis stramineus",FALSE,351741,FALSE,"",1,"Notropis_stramineus","Notropis","Leuciscidae","Cypriniformes","diurnal",2,"diurnal",""
"2696","notropis wickliffi","Notropis wickliffi",FALSE,563834,FALSE,"",1,"Notropis_wickliffi","Notropis","Leuciscidae","Cypriniformes","nocturnal",2,"nocturnal",""
"2698","noturus flavus","Noturus flavus",FALSE,101864,FALSE,"",1,"Noturus_flavus","Noturus","Ictaluridae","Siluriformes","nocturnal",2,"nocturnal",""
"2699","novaculichthys macrolepidotus","Novaculoides macrolepidotus",FALSE,352257,TRUE,"",1,"Novaculoides_macrolepidotus","Novaculoides","Labridae","Eupercaria/misc","diurnal",2,"diurnal",""
"2700","novaculichthys taeniourus","Novaculichthys taeniourus",FALSE,456983,FALSE,"",1,"Novaculichthys_taeniourus","Novaculichthys","Labridae","Eupercaria/misc","diurnal",2,"diurnal",""
"2703","oblada melanura","Oblada melanura",FALSE,528668,FALSE,"",1,"Oblada_melanura",NA,NA,NA,"diurnal",1,"diurnal",""
"2704","ochmacanthus alternus","Ochmacanthus alternus",FALSE,56579,FALSE,"",1,"Ochmacanthus_alternus","Ochmacanthus","Trichomycteridae","Siluriformes","nocturnal",2,"nocturnal",""
"2705","ocyurus chrysurus","Ocyurus chrysurus",FALSE,943183,FALSE,"",1,"Ocyurus_chrysurus","Ocyurus","Lutjanidae","Eupercaria/misc","diurnal",2,"diurnal",""
"2706","odax acroptilus","Heteroscarus acroptilus",FALSE,252117,TRUE,"",1,"Heteroscarus_acroptilus","Heteroscarus","Odacidae","Eupercaria/misc","diurnal",2,"diurnal",""
"2707","odax cyanomelas","Olisthops cyanomelas",FALSE,252108,TRUE,"",1,"Olisthops_cyanomelas","Olisthops","Odacidae","Eupercaria/misc","diurnal",2,"diurnal",""
"2708","odax pullus","Odax pullus",FALSE,252124,FALSE,"",1,"Odax_pullus","Odax","Odacidae","Eupercaria/misc","crepuscular/diurnal",3,"crepuscular",""
"2709","odondebuenia balearica","Odondebuenia balearica",FALSE,3638210,FALSE,"",1,"Odondebuenia_balearica","Odondebuenia","Gobiidae","Gobiiformes","diurnal",1,"diurnal",""
"2710","odontamblyopus rubicundus","Odontamblyopus rubicundus",FALSE,806539,FALSE,"",1,"Odontamblyopus_rubicundus","Odontamblyopus","Gobiidae","Gobiiformes","crepuscular/diurnal",2,"crepuscular",""
"2711","odontesthes argentinensis","Odontesthes argentinensis",FALSE,93287,FALSE,"",1,"Odontesthes_argentinensis","Odontesthes","Atherinopsidae","Atheriniformes","diurnal",2,"diurnal",""
"2713","odontoscion dentex","Odontoscion dentex",FALSE,902852,FALSE,"",1,"Odontoscion_dentex","Odontoscion","Sciaenidae","Eupercaria/misc","unclear",1,"unknown",""
"2714","odontoscion eurymesops","Odontoscion eurymesops",FALSE,3634269,FALSE,"",1,"Odontoscion_eurymesops","Odontoscion","Sciaenidae","Eupercaria/misc","unclear",1,"unknown",""
"2715","odontoscion xanthops","Odontoscion xanthops",FALSE,3634268,FALSE,"",1,"Odontoscion_xanthops","Odontoscion","Sciaenidae","Eupercaria/misc","unclear",1,"unknown",""
"2716","odonus niger","Odonus niger",FALSE,475583,FALSE,"",1,"Odonus_niger","Odonus","Balistidae","Tetraodontiformes","diurnal",2,"diurnal",""
"2717","ogcocephalus corniger","Ogcocephalus corniger",FALSE,3630168,FALSE,"",1,"Ogcocephalus_corniger","Ogcocephalus","Ogcocephalidae","Lophiiformes","nocturnal",1,"nocturnal",""
"2718","ogcocephalus cubifrons","Ogcocephalus cubifrons",FALSE,3630161,FALSE,"",1,"Ogcocephalus_cubifrons","Ogcocephalus","Ogcocephalidae","Lophiiformes","nocturnal",1,"nocturnal",""
"2719","ogcocephalus darwini","Ogcocephalus darwini",FALSE,3630169,FALSE,"",1,"Ogcocephalus_darwini","Ogcocephalus","Ogcocephalidae","Lophiiformes","nocturnal",1,"nocturnal",""
"2720","ogcocephalus declivirostris","Ogcocephalus declivirostris",FALSE,3630167,FALSE,"",1,"Ogcocephalus_declivirostris","Ogcocephalus","Ogcocephalidae","Lophiiformes","nocturnal",1,"nocturnal",""
"2721","ogcocephalus nasutus","Ogcocephalus nasutus",FALSE,459854,FALSE,"",1,"Ogcocephalus_nasutus","Ogcocephalus","Ogcocephalidae","Lophiiformes","nocturnal",1,"nocturnal",""
"2722","ogcocephalus notatus","Ogcocephalus notatus",FALSE,3630160,FALSE,"",1,"Ogcocephalus_notatus","Ogcocephalus","Ogcocephalidae","Lophiiformes","nocturnal",1,"nocturnal",""
"2723","ogcocephalus pantostictus","Ogcocephalus pantostictus",FALSE,3630166,FALSE,"",1,"Ogcocephalus_pantostictus","Ogcocephalus","Ogcocephalidae","Lophiiformes","nocturnal",1,"nocturnal",""
"2724","ogcocephalus parvus","Ogcocephalus parvus",FALSE,817397,FALSE,"",1,"Ogcocephalus_parvus","Ogcocephalus","Ogcocephalidae","Lophiiformes","nocturnal",1,"nocturnal",""
"2725","ogcocephalus porrectus","Ogcocephalus porrectus",FALSE,3630163,FALSE,"",1,"Ogcocephalus_porrectus","Ogcocephalus","Ogcocephalidae","Lophiiformes","nocturnal",1,"nocturnal",""
"2726","ogcocephalus pumilus","Ogcocephalus pumilus",FALSE,3630164,FALSE,"",1,"Ogcocephalus_pumilus","Ogcocephalus","Ogcocephalidae","Lophiiformes","nocturnal",1,"nocturnal",""
"2727","ogcocephalus radiatus","Ogcocephalus radiatus",FALSE,3630165,FALSE,"",1,"Ogcocephalus_radiatus","Ogcocephalus","Ogcocephalidae","Lophiiformes","nocturnal",1,"nocturnal",""
"2728","ogcocephalus rostellum","Ogcocephalus rostellum",FALSE,3630162,FALSE,"",1,"Ogcocephalus_rostellum","Ogcocephalus","Ogcocephalidae","Lophiiformes","nocturnal",1,"nocturnal",""
"2729","ogilbia boydwalkeri","Ogilbia boydwalkeri",FALSE,3630057,FALSE,"",1,"Ogilbia_boydwalkeri","Ogilbia","Dinematichthyidae","Ophidiiformes","nocturnal",1,"nocturnal",""
"2731","ogilbia cocoensis","Ogilbia cocoensis",FALSE,3630055,FALSE,"",1,"Ogilbia_cocoensis","Ogilbia","Dinematichthyidae","Ophidiiformes","nocturnal",1,"nocturnal",""
"2732","ogilbia davidsmithi","Ogilbia davidsmithi",FALSE,3630019,FALSE,"",1,"Ogilbia_davidsmithi","Ogilbia","Dinematichthyidae","Ophidiiformes","nocturnal",1,"nocturnal",""
"2733","ogilbia deroyi","Ogilbia deroyi",FALSE,3630015,FALSE,"",1,"Ogilbia_deroyi","Ogilbia","Dinematichthyidae","Ophidiiformes","nocturnal",1,"nocturnal",""
"2734","ogilbia galapagosensis","Ogilbia galapagosensis",FALSE,3630046,FALSE,"",1,"Ogilbia_galapagosensis","Ogilbia","Dinematichthyidae","Ophidiiformes","nocturnal",1,"nocturnal",""
"2735","ogilbia jeffwilliamsi","Ogilbia jeffwilliamsi",FALSE,3630033,FALSE,"",1,"Ogilbia_jeffwilliamsi","Ogilbia","Dinematichthyidae","Ophidiiformes","nocturnal",1,"nocturnal",""
"2736","ogilbia jewettae","Ogilbia jewettae",FALSE,3630013,FALSE,"",1,"Ogilbia_jewettae","Ogilbia","Dinematichthyidae","Ophidiiformes","nocturnal",1,"nocturnal",""
"2737","ogilbia nigromarginata","Ogilbia nigromarginata",FALSE,3630081,FALSE,"",1,"Ogilbia_nigromarginata","Ogilbia","Dinematichthyidae","Ophidiiformes","nocturnal",1,"nocturnal",""
"2738","ogilbia robertsoni","Ogilbia robertsoni",FALSE,3630021,FALSE,"",1,"Ogilbia_robertsoni","Ogilbia","Dinematichthyidae","Ophidiiformes","nocturnal",1,"nocturnal",""
"2739","ogilbia sabaji","Ogilbia sabaji",FALSE,3630056,FALSE,"",1,"Ogilbia_sabaji","Ogilbia","Dinematichthyidae","Ophidiiformes","nocturnal",1,"nocturnal",""
"2740","ogilbia sedorae","Ogilbia sedorae",FALSE,3630016,FALSE,"",1,"Ogilbia_sedorae","Ogilbia","Dinematichthyidae","Ophidiiformes","nocturnal",1,"nocturnal",""
"2741","ogilbia suarezae","Ogilbia suarezae",FALSE,3630065,FALSE,"",1,"Ogilbia_suarezae","Ogilbia","Dinematichthyidae","Ophidiiformes","nocturnal",1,"nocturnal",""
"2742","ogilbia ventralis","Ogilbia ventralis",FALSE,3630014,FALSE,"",1,"Ogilbia_ventralis","Ogilbia","Dinematichthyidae","Ophidiiformes","nocturnal",1,"nocturnal",""
"2743","ogilbichthys kakuki","Ogilbichthys kakuki",FALSE,4134245,FALSE,"",1,"Ogilbichthys_kakuki","Ogilbichthys","Dinematichthyidae","Ophidiiformes","nocturnal",1,"nocturnal",""
"2744","ogilbichthys longimanus","Ogilbichthys longimanus",FALSE,4134244,FALSE,"",1,"Ogilbichthys_longimanus","Ogilbichthys","Dinematichthyidae","Ophidiiformes","nocturnal",1,"nocturnal",""
"2745","okamejei kenojei","Okamejei kenojei",FALSE,167107,FALSE,"",1,"Okamejei_kenojei","Okamejei","Rajidae","Rajiformes","nocturnal",2,"nocturnal",""
"2746","oligancistrus punctatissimus","Spectracanthicus punctatissimus",FALSE,3623017,TRUE,"",1,"Spectracanthicus_punctatissimus","Spectracanthicus","Loricariidae","Siluriformes","nocturnal",3,"nocturnal",""
"2747","oligoplites altus","Oligoplites altus",FALSE,548123,FALSE,"",1,"Oligoplites_altus","Oligoplites","Carangidae","Carangiformes","diurnal",2,"diurnal",""
"2748","oligoplites palometa","Oligoplites palometa",FALSE,3638739,FALSE,"",1,"Oligoplites_palometa","Oligoplites","Carangidae","Carangiformes","diurnal",2,"diurnal",""
"2749","oligoplites saurus","Oligoplites saurus",FALSE,548120,FALSE,"",1,"Oligoplites_saurus","Oligoplites","Carangidae","Carangiformes","diurnal",3,"diurnal",""
"2750","oligosarcus hepsetus","Oligosarcus hepsetus",FALSE,297563,FALSE,"",1,"Oligosarcus_hepsetus","Oligosarcus","Characidae","Characiformes","diurnal",2,"diurnal",""
"2751","oligosarcus jenynsii","Oligosarcus jenynsii",FALSE,453250,FALSE,"",1,"Oligosarcus_jenynsii","Oligosarcus","Characidae","Characiformes","diurnal",2,"diurnal",""
"2753","omobranchus punctatus","Omobranchus punctatus",FALSE,729794,FALSE,"",1,"Omobranchus_punctatus","Omobranchus","Blenniidae","Blenniiformes","diurnal",1,"diurnal",""
"2754","omosudis lowii","Omosudis lowii",FALSE,3629375,FALSE,"",1,"Omosudis_lowii","Omosudis","Alepisauridae","Aulopiformes","diurnal",2,"diurnal",""
"2755","ompok bimaculatus","Ompok bimaculatus",FALSE,670820,FALSE,"",1,"Ompok_bimaculatus","Ompok","Siluridae","Siluriformes","crepuscular/nocturnal",3,"crepuscular",""
"2756","oncorhynchus clarkii clarkii","Oncorhynchus clarkii clarkii",FALSE,606401,FALSE,"infraspecific",2,"Oncorhynchus_clarkii clarkii",NA,NA,NA,"diurnal",4,"diurnal",""
"2757","oncorhynchus gorbuscha","Oncorhynchus gorbuscha",FALSE,739927,FALSE,"",1,"Oncorhynchus_gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","unclear",5,"unknown",""
"2758","oncorhynchus kisutch","Oncorhynchus kisutch",FALSE,739917,FALSE,"",1,"Oncorhynchus_kisutch","Oncorhynchus","Salmonidae","Salmoniformes","diurnal",3,"diurnal","ENSEMBL, GCF 002021735.1"
"2759","oncorhynchus masou","Oncorhynchus masou",FALSE,982404,FALSE,"",1,"Oncorhynchus_masou","Oncorhynchus","Salmonidae","Salmoniformes","nocturnal",2,"nocturnal",""
"2760","oncorhynchus mykiss","Oncorhynchus mykiss (species in domain Eukaryota)",FALSE,165368,FALSE,"",1,"Oncorhynchus_mykiss (species in domain Eukaryota)",NA,NA,NA,"diurnal",5,"diurnal","ENSEMBL, GCF 002163495.1"
"2761","oncorhynchus nerka","Oncorhynchus nerka",FALSE,165375,FALSE,"",1,"Oncorhynchus_nerka","Oncorhynchus","Salmonidae","Salmoniformes","crepuscular/diurnal",4,"crepuscular","GCF 006149115.1"
"2762","oncorhynchus tshawytscha","Oncorhynchus tshawytscha",FALSE,730762,FALSE,"",1,"Oncorhynchus_tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","diurnal",3,"diurnal","ENSEMBL, GCF 002872995.1"
"2763","onuxodon fowleri","Onuxodon fowleri",FALSE,3629885,FALSE,"",1,"Onuxodon_fowleri","Onuxodon","Carapidae","Ophidiiformes","nocturnal",4,"nocturnal",""
"2764","opeatogenys cadenati","Opeatogenys cadenati",FALSE,3638556,FALSE,"",1,"Opeatogenys_cadenati","Opeatogenys","Gobiesocidae","Gobiesociformes","diurnal",1,"diurnal",""
"2765","ophichthus bonaparti","Ophichthus bonaparti",FALSE,3643342,FALSE,"",1,"Ophichthus_bonaparti","Ophichthus","Ophichthidae","Anguilliformes","nocturnal",1,"nocturnal",""
"2766","ophichthus cylindroideus","Ophichthus cylindroideus",FALSE,3643292,FALSE,"",1,"Ophichthus_cylindroideus","Ophichthus","Ophichthidae","Anguilliformes","diurnal",1,"diurnal",""
"2767","ophichthus gomesii","Ophichthus gomesii",FALSE,564834,FALSE,"",1,"Ophichthus_gomesii","Ophichthus","Ophichthidae","Anguilliformes","nocturnal",2,"nocturnal",""
"2768","ophichthus ophis","Ophichthus ophis",FALSE,5342750,FALSE,"",1,"Ophichthus_ophis","Ophichthus","Ophichthidae","Anguilliformes","diurnal",1,"diurnal",""
"2769","ophichthus puncticeps","Ophichthus puncticeps",FALSE,757155,FALSE,"",1,"Ophichthus_puncticeps","Ophichthus","Ophichthidae","Anguilliformes","diurnal",1,"diurnal",""
"2770","ophichthus regius","Ophichthus regius",FALSE,3643306,FALSE,"",1,"Ophichthus_regius",NA,NA,NA,"diurnal",1,"diurnal",""
"2771","ophichthus rufus","Ophichthus rufus",FALSE,3643336,FALSE,"",1,"Ophichthus_rufus","Ophichthus","Ophichthidae","Anguilliformes","nocturnal",4,"nocturnal",""
"2773","ophidion antipholus","Ophidion antipholus",FALSE,3629696,FALSE,"",1,"Ophidion_antipholus","Ophidion","Ophidiidae","Ophidiiformes","nocturnal",2,"nocturnal",""
"2774","ophidion barbatum","Ophidion barbatum",FALSE,3629714,FALSE,"",1,"Ophidion_barbatum","Ophidion","Ophidiidae","Ophidiiformes","nocturnal",3,"nocturnal",""
"2775","ophidion beani","Ophidion beani",FALSE,3629709,FALSE,"",2,"Ophidion_beani",NA,NA,NA,"diurnal",1,"diurnal",""
"2776","ophidion holbrooki","Ophidion holbrookii",FALSE,945269,TRUE,"",1,"Ophidion_holbrookii","Ophidion","Ophidiidae","Ophidiiformes","nocturnal",3,"nocturnal",""
"2778","ophidion lagochila","Ophidion lagochila",FALSE,3629692,FALSE,"",1,"Ophidion_lagochila","Ophidion","Ophidiidae","Ophidiiformes","diurnal",1,"diurnal",""
"2779","ophidion lozanoi","Ophidion lozanoi",FALSE,3629707,FALSE,"",1,"Ophidion_lozanoi","Ophidion","Ophidiidae","Ophidiiformes","diurnal",1,"diurnal",""
"2780","ophidion marginatum","Ophidion marginatum",FALSE,3629715,FALSE,"",1,"Ophidion_marginatum","Ophidion","Ophidiidae","Ophidiiformes","nocturnal",2,"nocturnal",""
"2781","ophidion rochei","Ophidion rochei (species in Opisthokonta)",FALSE,3629699,FALSE,"",1,"Ophidion_rochei (species in Opisthokonta)",NA,NA,NA,"crepuscular/nocturnal",4,"crepuscular",""
"2782","ophidion saldanhai","Ophidion saldanhai",FALSE,3629703,FALSE,"",1,"Ophidion_saldanhai","Ophidion","Ophidiidae","Ophidiiformes","diurnal",1,"diurnal",""
"2783","ophidion scrippsae","Ophidion scrippsae",FALSE,1016716,FALSE,"",1,"Ophidion_scrippsae","Ophidion","Ophidiidae","Ophidiiformes","nocturnal",2,"nocturnal",""
"2784","ophidion selenops","Ophidion selenops",FALSE,3629690,FALSE,"",1,"Ophidion_selenops","Ophidion","Ophidiidae","Ophidiiformes","diurnal",1,"diurnal",""
"2785","ophidion welshi","Ophidion welshi",FALSE,3629701,FALSE,"",2,"Ophidion_welshi",NA,NA,NA,"nocturnal",2,"nocturnal",""
"2786","ophioblennius atlanticus","Ophioblennius atlanticus",FALSE,282319,FALSE,"",1,"Ophioblennius_atlanticus","Ophioblennius","Blenniidae","Blenniiformes","diurnal",2,"diurnal",""
"2787","ophioblennius macclurei","Ophioblennius macclurei",FALSE,848646,FALSE,"",1,"Ophioblennius_macclurei","Ophioblennius","Blenniidae","Blenniiformes","diurnal",1,"diurnal",""
"2788","ophioblennius steindachneri","Ophioblennius steindachneri",FALSE,155044,FALSE,"",1,"Ophioblennius_steindachneri","Ophioblennius","Blenniidae","Blenniiformes","diurnal",1,"diurnal",""
"2789","ophioblennius trinitatis","Ophioblennius trinitatis",FALSE,3639449,FALSE,"",2,"Ophioblennius_trinitatis","Ophioblennius","Blenniidae","Blenniiformes","diurnal",1,"diurnal",""
"2790","ophthalmotilapia boops","Ophthalmotilapia boops",FALSE,900933,FALSE,"",1,"Ophthalmotilapia_boops","Ophthalmotilapia","Cichlidae","Cichliformes","nocturnal",5,"nocturnal",""
"2791","opisthonema oglinum","Opisthonema oglinum",FALSE,681334,FALSE,"",1,"Opisthonema_oglinum","Opisthonema","Clupeidae","Clupeiformes","nocturnal",3,"nocturnal",""
"2792","opistognathus aurifrons","Opistognathus aurifrons",FALSE,459858,FALSE,"incertae_sedis_inherited",1,"Opistognathus_aurifrons","Opistognathus","Opistognathidae","Ovalentaria/misc","diurnal",2,"diurnal",""
"2793","opistognathus brasiliensis","Opistognathus brasiliensis",FALSE,3634624,FALSE,"incertae_sedis_inherited",1,"Opistognathus_brasiliensis","Opistognathus","Opistognathidae","Ovalentaria/misc","diurnal",1,"diurnal",""
"2794","opistognathus cuvierii","Opistognathus cuvierii",FALSE,3634629,FALSE,"incertae_sedis_inherited",1,"Opistognathus_cuvierii","Opistognathus","Opistognathidae","Ovalentaria/misc","diurnal",1,"diurnal",""
"2795","opistognathus fenmutis","Opistognathus fenmutis",FALSE,3634611,FALSE,"incertae_sedis_inherited",1,"Opistognathus_fenmutis","Opistognathus","Opistognathidae","Ovalentaria/misc","diurnal",1,"diurnal",""
"2796","opistognathus galapagensis","Opistognathus galapagensis",FALSE,3634615,FALSE,"incertae_sedis_inherited",1,"Opistognathus_galapagensis","Opistognathus","Opistognathidae","Ovalentaria/misc","diurnal",1,"diurnal",""
"2797","opistognathus gilberti","Opistognathus gilberti",FALSE,3634641,FALSE,"incertae_sedis_inherited",1,"Opistognathus_gilberti","Opistognathus","Opistognathidae","Ovalentaria/misc","diurnal",1,"diurnal",""
"2798","opistognathus lonchurus","Opistognathus lonchurus",FALSE,3634622,FALSE,"incertae_sedis_inherited",1,"Opistognathus_lonchurus","Opistognathus","Opistognathidae","Ovalentaria/misc","diurnal",1,"diurnal",""
"2799","opistognathus macrognathus","Opistognathus macrognathus",FALSE,259994,FALSE,"incertae_sedis_inherited",1,"Opistognathus_macrognathus","Opistognathus","Opistognathidae","Ovalentaria/misc","diurnal",1,"diurnal",""
"2800","opistognathus maxillosus","Opistognathus maxillosus",FALSE,700930,FALSE,"incertae_sedis_inherited",1,"Opistognathus_maxillosus","Opistognathus","Opistognathidae","Ovalentaria/misc","diurnal",1,"diurnal",""
"2801","opistognathus panamaensis","Opistognathus panamaensis",FALSE,3634658,FALSE,"incertae_sedis_inherited",1,"Opistognathus_panamaensis","Opistognathus","Opistognathidae","Ovalentaria/misc","diurnal",1,"diurnal",""
"2802","opistognathus punctatus","Opistognathus punctatus",FALSE,385692,FALSE,"incertae_sedis_inherited",1,"Opistognathus_punctatus","Opistognathus","Opistognathidae","Ovalentaria/misc","diurnal",1,"diurnal",""
"2803","opistognathus rhomaleus","Opistognathus rhomaleus",FALSE,3634612,FALSE,"incertae_sedis_inherited",1,"Opistognathus_rhomaleus","Opistognathus","Opistognathidae","Ovalentaria/misc","diurnal",1,"diurnal",""
"2804","opistognathus robinsi","Opistognathus robinsi",FALSE,259991,FALSE,"incertae_sedis_inherited",1,"Opistognathus_robinsi","Opistognathus","Opistognathidae","Ovalentaria/misc","diurnal",1,"diurnal",""
"2805","opistognathus rosenblatti","Opistognathus rosenblatti",FALSE,385695,FALSE,"incertae_sedis_inherited",1,"Opistognathus_rosenblatti","Opistognathus","Opistognathidae","Ovalentaria/misc","diurnal",1,"diurnal",""
"2806","opistognathus scops","Opistognathus scops",FALSE,3634627,FALSE,"incertae_sedis_inherited",1,"Opistognathus_scops","Opistognathus","Opistognathidae","Ovalentaria/misc","diurnal",1,"diurnal",""
"2807","opistognathus signatus","Opistognathus signatus",FALSE,3634635,FALSE,"incertae_sedis_inherited",1,"Opistognathus_signatus","Opistognathus","Opistognathidae","Ovalentaria/misc","diurnal",1,"diurnal",""
