"","search_string","unique_name","approximate_match","ott_id","is_synonym","flags","number_matches","tips","genus","family","order","diel","diel2","diel_confidence","genome","NEW"
"139","akysis longifilis","Akysis longifilis",FALSE,119574,FALSE,"",1,"Akysis_longifilis","Akysis","Akysidae","Siluriformes","nocturnal","nocturnal",1,"",""
"140","akysis portellus","Akysis portellus",FALSE,3623976,FALSE,"",1,"Akysis_portellus","Akysis","Akysidae","Siluriformes","nocturnal","nocturnal",1,"",""
"141","albatrossia pectoralis","Albatrossia pectoralis",FALSE,1074169,FALSE,"",1,"Albatrossia_pectoralis","Albatrossia","Macrouridae","Gadiformes","crepuscular","crepuscular",3,"","NEW_SPECIES"
"142","albula esuncula","Albula esuncula",FALSE,373451,FALSE,"",1,"Albula_esuncula","Albula","Albulidae","Albuliformes","unclear","unknown",1,"",""
"143","albula vulpes","Albula vulpes",FALSE,133398,FALSE,"",1,"Albula_vulpes","Albula","Albulidae","Albuliformes","diurnal","diurnal",4,"",""
"144","alburnus alburnus","Alburnus alburnus",FALSE,957577,FALSE,"",1,"Alburnus_alburnus","Alburnus","Leuciscidae","Cypriniformes","diurnal","diurnal",4,"",""
"145","alburnus mento","Alburnus mento",FALSE,3627051,FALSE,"",1,"Alburnus_mento","Alburnus","Leuciscidae","Cypriniformes","diurnal","diurnal",2,"","NEW_SPECIES"
"146","alcolapia grahami","Oreochromis grahami",FALSE,429828,TRUE,"",1,"Oreochromis_grahami",NA,NA,NA,"diurnal","diurnal",3,"",""
"147","aldrichetta forsteri","Aldrichetta forsteri",FALSE,127636,FALSE,"",1,"Aldrichetta_forsteri","Aldrichetta","Mugilidae","Mugiliformes","diurnal","diurnal",3,"",""
"148","alectis alexandrina","Alectis alexandrina",FALSE,115540,FALSE,"",1,"Alectis_alexandrina","Alectis","Carangidae","Carangiformes","diurnal","diurnal",1,"",""
"149","alectis ciliaris","Alectis ciliaris",FALSE,115537,FALSE,"",1,"Alectis_ciliaris","Alectis","Carangidae","Carangiformes","unclear","unknown",1,"",""
"150","alepes djedaba","Alepes djedaba",FALSE,705020,FALSE,"",1,"Alepes_djedaba","Alepes","Carangidae","Carangiformes","crepuscular/nocturnal","crepuscular",1,"",""
"151","alepisaurus ferox","Alepisaurus ferox",FALSE,587926,FALSE,"",1,"Alepisaurus_ferox","Alepisaurus","Alepisauridae","Aulopiformes","diurnal","diurnal",2,"",""
"152","alepocephalus antipodianus","Alepocephalus antipodianus",FALSE,325758,FALSE,"",1,"Alepocephalus_antipodianus","Alepocephalus","Alepocephalidae","Alepocephaliformes","diurnal","diurnal",2,"",""
"153","alepocephalus australis","Alepocephalus australis",FALSE,302327,FALSE,"",1,"Alepocephalus_australis","Alepocephalus","Alepocephalidae","Alepocephaliformes","diurnal","diurnal",2,"",""
"154","alepocephalus rostratus","Alepocephalus rostratus",FALSE,230192,FALSE,"",1,"Alepocephalus_rostratus","Alepocephalus","Alepocephalidae","Alepocephaliformes","crepuscular","crepuscular",2,"","HIGHER_CONF"
"155","alestes baremoze","Alestes baremoze",FALSE,43910,FALSE,"",1,"Alestes_baremoze","Alestes","Alestidae","Characiformes","diurnal","diurnal",2,"",""
"156","alionematichthys minyomma","Alionematichthys minyomma",FALSE,4134259,FALSE,"",1,"Alionematichthys_minyomma","Alionematichthys","Dinematichthyidae","Ophidiiformes","nocturnal","nocturnal",1,"",""
"157","alloclinus holderi","Alloclinus holderi",FALSE,1063504,FALSE,"",1,"Alloclinus_holderi","Alloclinus","Labrisomidae","Blenniiformes","diurnal","diurnal",3,"",""
"158","allocyttus niger","Allocyttus niger",FALSE,463425,FALSE,"",1,"Allocyttus_niger","Allocyttus","Oreosomatidae","Zeiformes","unclear","unknown",3,"",""
"159","allosmerus elongatus","Allosmerus elongatus",FALSE,568680,FALSE,"",1,"Allosmerus_elongatus","Allosmerus","Osmeridae","Osmeriformes","nocturnal","nocturnal",2,"","NEW_SPECIES"
"160","alopias pelagicus","Alopias pelagicus",FALSE,801808,FALSE,"",1,"Alopias_pelagicus","Alopias","Alopiidae","Lamniformes","nocturnal","nocturnal",2,"","HIGHER_CONF"
"161","alopias superciliosus","Alopias superciliosus",FALSE,73666,FALSE,"",1,"Alopias_superciliosus","Alopias","Alopiidae","Lamniformes","diurnal","diurnal",4,"","HIGHER_CONF"
"162","alopias vulpinus","Alopias vulpinus",FALSE,1077204,FALSE,"",1,"Alopias_vulpinus","Alopias","Alopiidae","Lamniformes","diurnal","diurnal",4,"",""
"163","alosa alosa","Alosa alosa",FALSE,994167,FALSE,"",1,"Alosa_alosa","Alosa","Clupeidae","Clupeiformes","diurnal","diurnal",2,"Zuzanna",""
"164","alosa chrysochloris","Alosa chrysochloris",FALSE,482298,FALSE,"",1,"Alosa_chrysochloris","Alosa","Clupeidae","Clupeiformes","nocturnal","nocturnal",2,"",""
"165","alosa fallax","Alosa fallax",FALSE,463982,FALSE,"",1,"Alosa_fallax","Alosa","Clupeidae","Clupeiformes","unclear","unknown",1,"","NEW_SPECIES"
"166","alosa kessleri","Alosa kessleri",FALSE,5342765,FALSE,"",1,"Alosa_kessleri","Alosa","Clupeidae","Clupeiformes","nocturnal","nocturnal",3,"",""
"167","alosa macedonica","Alosa macedonica",FALSE,910800,FALSE,"",1,"Alosa_macedonica","Alosa","Clupeidae","Clupeiformes","diurnal","diurnal",3,"",""
"168","alosa maeotica","Alosa maeotica",FALSE,3628684,FALSE,"",1,"Alosa_maeotica","Alosa","Clupeidae","Clupeiformes","crepuscular/diurnal","crepuscular",2,"",""
"169","alosa pseudoharengus","Alosa pseudoharengus",FALSE,519457,FALSE,"",1,"Alosa_pseudoharengus","Alosa","Clupeidae","Clupeiformes","diurnal","diurnal",4,"",""
"170","alosa sapidissima","Alosa sapidissima",FALSE,519453,FALSE,"",1,"Alosa_sapidissima","Alosa","Clupeidae","Clupeiformes","diurnal","diurnal",5,"Zuzanna",""
"171","alphestes afer","Alphestes afer",FALSE,950943,FALSE,"",1,"Alphestes_afer","Alphestes","Serranidae","Perciformes/Serranoidei","nocturnal","nocturnal",3,"",""
"172","alphestes immaculatus","Alphestes immaculatus",FALSE,968035,FALSE,"",1,"Alphestes_immaculatus","Alphestes","Serranidae","Perciformes/Serranoidei","nocturnal","nocturnal",1,"",""
"173","alphestes multiguttatus","Alphestes multiguttatus",FALSE,968037,FALSE,"",1,"Alphestes_multiguttatus","Alphestes","Serranidae","Perciformes/Serranoidei","nocturnal","nocturnal",1,"",""
"174","alticus kirki","Alticus kirkii",FALSE,3639391,TRUE,"",1,"Alticus_kirkii","Alticus","Blenniidae","Blenniiformes","diurnal","diurnal",4,"","NEW_SPECIES"
"175","altolamprologus calvus","Altolamprologus calvus",FALSE,220778,FALSE,"",1,"Altolamprologus_calvus","Altolamprologus","Cichlidae","Cichliformes","crepuscular/nocturnal","crepuscular",5,"",""
"176","altolamprologus compressiceps","Altolamprologus compressiceps",FALSE,220780,FALSE,"",1,"Altolamprologus_compressiceps","Altolamprologus","Cichlidae","Cichliformes","unclear","unknown",5,"",""
"178","aluterus heudelotii","Aluterus heudelotii",FALSE,3631295,FALSE,"",1,"Aluterus_heudelotii","Aluterus","Monacanthidae","Tetraodontiformes","diurnal","diurnal",1,"",""
"179","aluterus monoceros","Aluterus monoceros",FALSE,11471,FALSE,"",1,"Aluterus_monoceros","Aluterus","Monacanthidae","Tetraodontiformes","crepuscular/nocturnal","crepuscular",2,"",""
"180","aluterus schoepfii","Aluterus schoepfii",FALSE,222851,FALSE,"",1,"Aluterus_schoepfii","Aluterus","Monacanthidae","Tetraodontiformes","unclear","unknown",2,"",""
"181","aluterus scriptus","Aluterus scriptus",FALSE,959206,FALSE,"",1,"Aluterus_scriptus","Aluterus","Monacanthidae","Tetraodontiformes","diurnal","diurnal",2,"",""
"182","amanses scopas","Amanses scopas",FALSE,891849,FALSE,"",1,"Amanses_scopas","Amanses","Monacanthidae","Tetraodontiformes","diurnal","diurnal",2,"",""
"183","amatitlania nigrofasciata","Amatitlania nigrofasciata",FALSE,170115,FALSE,"",1,"Amatitlania_nigrofasciata","Amatitlania","Cichlidae","Cichliformes","diurnal","diurnal",5,"",""
"184","amazonsprattus scintilla","Amazonsprattus scintilla",FALSE,758049,FALSE,"",1,"Amazonsprattus_scintilla","Amazonsprattus","Engraulidae","Clupeiformes","diurnal","diurnal",2,"",""
"185","ambassis agassizii","Ambassis agassizii",FALSE,187223,FALSE,"incertae_sedis_inherited",1,"Ambassis_agassizii","Ambassis","Ambassidae","Ovalentaria/misc","nocturnal","nocturnal",1,"",""
"186","ambassis commersonii","Ambassis ambassis",FALSE,252563,TRUE,"incertae_sedis_inherited",1,"Ambassis_ambassis","Ambassis","Ambassidae","Ovalentaria/misc","crepuscular","crepuscular",3,"",""
"187","ambassis gymnocephalus","Ambassis gymnocephalus",FALSE,551273,FALSE,"incertae_sedis_inherited",1,"Ambassis_gymnocephalus","Ambassis","Ambassidae","Ovalentaria/misc","nocturnal","nocturnal",3,"","HIGHER_CONF"
"188","ambassis interrupta","Ambassis interrupta",FALSE,912397,FALSE,"incertae_sedis_inherited",1,"Ambassis_interrupta","Ambassis","Ambassidae","Ovalentaria/misc","nocturnal","nocturnal",2,"",""
"189","ambassis jacksoniensis","Ambassis jacksoniensis",FALSE,72194,FALSE,"incertae_sedis_inherited",1,"Ambassis_jacksoniensis","Ambassis","Ambassidae","Ovalentaria/misc","nocturnal","nocturnal",2,"",""
"190","ambassis lala","Parambassis lala",FALSE,5341613,TRUE,"incertae_sedis_inherited",1,"Parambassis_lala","Parambassis","Ambassidae","Ovalentaria/misc","nocturnal","nocturnal",1,"",""
"191","ambassis vachellii","Ambassis vachellii",FALSE,3634787,FALSE,"incertae_sedis_inherited",1,"Ambassis_vachellii","Ambassis","Ambassidae","Ovalentaria/misc","unclear/nocturnal","nocturnal",3,"",""
"192","ambloplites rupestris","Ambloplites rupestris",FALSE,280003,FALSE,"",1,"Ambloplites_rupestris","Ambloplites","Centrarchidae","Centrarchiformes","diurnal","diurnal",4,"",""
"193","amblyceps foratum","Amblyceps foratum",FALSE,516669,FALSE,"",1,"Amblyceps_foratum","Amblyceps","Amblycipitidae","Siluriformes","nocturnal","nocturnal",3,"",""
"194","amblycirrhitus earnshawi","Amblycirrhitus earnshawi",FALSE,3635301,FALSE,"",1,"Amblycirrhitus_earnshawi","Amblycirrhitus","Cirrhitidae","Centrarchiformes","diurnal","diurnal",1,"",""
"195","amblycirrhitus pinos","Amblycirrhitus pinos",FALSE,1087028,FALSE,"",1,"Amblycirrhitus_pinos","Amblycirrhitus","Cirrhitidae","Centrarchiformes","diurnal","diurnal",3,"",""
"196","amblyeleotris steinitzi","Amblyeleotris steinitzi",FALSE,1039134,FALSE,"",1,"Amblyeleotris_steinitzi","Amblyeleotris","Gobiidae","Gobiiformes","diurnal","diurnal",2,"",""
"197","amblygobius albimaculatus","Amblygobius albimaculatus",FALSE,45161,FALSE,"",1,"Amblygobius_albimaculatus","Amblygobius","Gobiidae","Gobiiformes","diurnal","diurnal",3,"",""
"198","amblygobius hectori","Koumansetta hectori",FALSE,560759,TRUE,"",1,"Koumansetta_hectori","Koumansetta","Gobiidae","Gobiiformes","diurnal","diurnal",3,"",""
"199","amblygobius phalaena","Amblygobius phalaena",FALSE,617146,FALSE,"",1,"Amblygobius_phalaena","Amblygobius","Gobiidae","Gobiiformes","diurnal","diurnal",2,"",""
"200","amblygobius tekomaji","Amblygobius tekomaji",FALSE,3637322,FALSE,"",1,"Amblygobius_tekomaji","Amblygobius","Gobiidae","Gobiiformes","diurnal","diurnal",2,"",""
"201","amblypharyngodon melettinus","Amblypharyngodon melettinus",FALSE,889943,FALSE,"",1,"Amblypharyngodon_melettinus","Amblypharyngodon","Danionidae","Cypriniformes","crepuscular/diurnal","crepuscular",3,"",""
"202","amblyraja hyperborea","Amblyraja hyperborea",FALSE,619899,FALSE,"",1,"Amblyraja_hyperborea","Amblyraja","Rajidae","Rajiformes","diurnal","diurnal",4,"",""
"203","ameiurus melas","Ameiurus melas",FALSE,343941,FALSE,"",1,"Ameiurus_melas","Ameiurus","Ictaluridae","Siluriformes","nocturnal","nocturnal",5,"","HIGHER_CONF"
"204","ameiurus natalis","Ameiurus natalis",FALSE,362803,FALSE,"",1,"Ameiurus_natalis","Ameiurus","Ictaluridae","Siluriformes","nocturnal","nocturnal",1,"",""
"205","ameiurus nebulosus","Ameiurus nebulosus",FALSE,804481,FALSE,"",1,"Ameiurus_nebulosus","Ameiurus","Ictaluridae","Siluriformes","nocturnal","nocturnal",1,"",""
"206","amia calva","Amia calva",FALSE,329623,FALSE,"",1,"Amia_calva","Amia","Amiidae","Amiiformes","unclear","unknown",5,"GCA 017591415.1",""
"207","ammocryptocharax elegans","Ammocryptocharax elegans",FALSE,3624718,FALSE,"",1,"Ammocryptocharax_elegans","Ammocryptocharax","Crenuchidae","Characiformes","diurnal","diurnal",4,"",""
"208","ammodytes dubius","Ammodytes dubius",FALSE,3639827,FALSE,"",1,"Ammodytes_dubius","Ammodytes","Ammodytidae","Perciformes/Uranoscopoidei","diurnal","diurnal",2,"","NEW_SPECIES"
"209","ammodytes marinus","Ammodytes marinus",FALSE,289452,FALSE,"",1,"Ammodytes_marinus","Ammodytes","Ammodytidae","Perciformes/Uranoscopoidei","diurnal","diurnal",5,"","HIGHER_CONF"
"210","ammodytes personatus","Ammodytes personatus",FALSE,408403,FALSE,"",1,"Ammodytes_personatus","Ammodytes","Ammodytidae","Perciformes/Uranoscopoidei","crepuscular","crepuscular",4,"",""
"211","ammodytes tobianus","Ammodytes tobianus",FALSE,109648,FALSE,"",1,"Ammodytes_tobianus","Ammodytes","Ammodytidae","Perciformes/Uranoscopoidei","diurnal","diurnal",3,"",""
"212","ammodytoides gilli","Ammodytoides gilli",FALSE,3639844,FALSE,"",1,"Ammodytoides_gilli","Ammodytoides","Ammodytidae","Perciformes/Uranoscopoidei","unclear","unknown",1,"",""
"213","ammotretis elongatus","Ammotretis elongatus",FALSE,3640222,FALSE,"",1,"Ammotretis_elongatus","Ammotretis","Rhombosoleidae","Pleuronectiformes","unclear","unknown",2,"","NEW_SPECIES"
"214","ammotretis rostratus","Ammotretis rostratus",FALSE,600529,FALSE,"",1,"Ammotretis_rostratus","Ammotretis","Rhombosoleidae","Pleuronectiformes","unclear","unknown",2,"","NEW_SPECIES"
"215","amniataba affinis","Amniataba affinis",FALSE,165008,FALSE,"",1,"Amniataba_affinis","Amniataba","Terapontidae","Centrarchiformes","unclear","unknown",2,"","NEW_SPECIES"
"216","amniataba caudavittata","Amniataba caudavittata",FALSE,980537,FALSE,"",1,"Amniataba_caudavittata","Amniataba","Terapontidae","Centrarchiformes","diurnal","diurnal",2,"",""
"217","amniataba percoides","Amniataba percoides",FALSE,165026,FALSE,"",1,"Amniataba_percoides","Amniataba","Terapontidae","Centrarchiformes","diurnal","diurnal",2,"",""
"218","amoya moloanus","Acentrogobius moloanus",FALSE,3637263,TRUE,"",1,"Acentrogobius_moloanus","Acentrogobius","Gobiidae","Gobiiformes","diurnal","diurnal",3,"",""
"219","amphelikturus dendriticus","Amphelikturus dendriticus",FALSE,436178,FALSE,"",1,"Amphelikturus_dendriticus","Amphelikturus","Syngnathidae","Syngnathiformes","diurnal","diurnal",1,"",""
"220","amphichthys cryptocentrus","Amphichthys cryptocentrus",FALSE,55146,FALSE,"",1,"Amphichthys_cryptocentrus","Amphichthys","Batrachoididae","Batrachoidiformes","nocturnal","nocturnal",3,"",""
"221","amphilius natalensis","Amphilius natalensis",FALSE,3623282,FALSE,"",1,"Amphilius_natalensis","Amphilius","Amphiliidae","Siluriformes","nocturnal","nocturnal",2,"",""
"222","amphilius uranoscopus","Amphilius uranoscopus",FALSE,3623292,FALSE,"",1,"Amphilius_uranoscopus","Amphilius","Amphiliidae","Siluriformes","nocturnal","nocturnal",4,"",""
"223","amphilophus labiatus","Amphilophus labiatus",FALSE,449461,FALSE,"sibling_higher",1,"Amphilophus_labiatus","Amphilophus","Cichlidae","Cichliformes","nocturnal","nocturnal",2,"","NEW_SPECIES"
"224","amphiprion bicinctus","Amphiprion bicinctus",FALSE,274300,FALSE,"incertae_sedis_inherited",1,"Amphiprion_bicinctus","Amphiprion","Pomacentridae","Ovalentaria/misc","diurnal","diurnal",2,"",""
"225","amphiprion melanopus","Amphiprion melanopus",FALSE,45635,FALSE,"incertae_sedis_inherited",1,"Amphiprion_melanopus","Amphiprion","Pomacentridae","Ovalentaria/misc","diurnal","diurnal",2,"",""
"226","amphiprion ocellaris","Amphiprion ocellaris",FALSE,674643,FALSE,"incertae_sedis_inherited",1,"Amphiprion_ocellaris","Amphiprion","Pomacentridae","Ovalentaria/misc","diurnal","diurnal",5,"ENSEMBL, GCF 002776465.1",""
"227","amphiprion percula","Amphiprion percula",FALSE,681007,FALSE,"incertae_sedis_inherited",1,"Amphiprion_percula","Amphiprion","Pomacentridae","Ovalentaria/misc","diurnal","diurnal",2,"ENSEMBL, GCA 003047355.2",""
"228","amphiprion perideraion","Amphiprion perideraion",FALSE,674640,FALSE,"incertae_sedis_inherited",1,"Amphiprion_perideraion","Amphiprion","Pomacentridae","Ovalentaria/misc","diurnal","diurnal",2,"",""
"229","anabas scandens","Anabas testudineus",FALSE,896431,TRUE,"",1,"Anabas_testudineus","Anabas","Anabantidae","Anabantiformes","diurnal","diurnal",1,"",""
"231","anableps anableps","Anableps anableps",FALSE,349121,FALSE,"",1,"Anableps_anableps","Anableps","Anablepidae","Cyprinodontiformes","diurnal","diurnal",3,"",""
"232","anablepsoides hartii","Anablepsoides hartii",FALSE,1075437,FALSE,"",1,"Anablepsoides_hartii","Anablepsoides","Rivulidae","Cyprinodontiformes","nocturnal","nocturnal",1,"","NEW_SPECIES"
"233","anacanthus barbatus","Anacanthus barbatus",FALSE,973168,FALSE,"",1,"Anacanthus_barbatus","Anacanthus","Monacanthidae","Tetraodontiformes","nocturnal","nocturnal",2,"",""
"234","anampses caeruleopunctatus","Anampses caeruleopunctatus",FALSE,372276,FALSE,"",1,"Anampses_caeruleopunctatus","Anampses","Labridae","Eupercaria/misc","diurnal","diurnal",2,"",""
"235","anampses lineatus","Anampses lineatus",FALSE,1039156,FALSE,"",1,"Anampses_lineatus","Anampses","Labridae","Eupercaria/misc","diurnal","diurnal",1,"","NEW_SPECIES"
"236","anampses meleagrides","Anampses meleagrides",FALSE,714748,FALSE,"",1,"Anampses_meleagrides","Anampses","Labridae","Eupercaria/misc","diurnal","diurnal",2,"",""
"237","anampses neoguinaicus","Anampses neoguinaicus",FALSE,372273,FALSE,"",1,"Anampses_neoguinaicus","Anampses","Labridae","Eupercaria/misc","diurnal","diurnal",2,"",""
"238","anampses twistii","Anampses twistii",FALSE,762167,FALSE,"",1,"Anampses_twistii","Anampses","Labridae","Eupercaria/misc","diurnal","diurnal",2,"",""
"239","anarchias euryurus","Anarchias euryurus",FALSE,3643744,FALSE,"",1,"Anarchias_euryurus","Anarchias","Muraenidae","Anguilliformes","unclear","unknown",1,"",""
"240","anarchias galapagensis","Anarchias galapagensis",FALSE,3643742,FALSE,"",1,"Anarchias_galapagensis","Anarchias","Muraenidae","Anguilliformes","nocturnal","nocturnal",1,"",""
"241","anarchias longicaudis","Anarchias longicaudis",FALSE,3643740,FALSE,"",1,"Anarchias_longicaudis",NA,NA,NA,"unclear","unknown",1,"",""
"242","anarchias similis","Anarchias similis",FALSE,3643738,FALSE,"",1,"Anarchias_similis","Anarchias","Muraenidae","Anguilliformes","unclear","unknown",1,"",""
"243","anarchopterus criniger","Anarchopterus criniger",FALSE,3642342,FALSE,"",1,"Anarchopterus_criniger","Anarchopterus","Syngnathidae","Syngnathiformes","diurnal","diurnal",1,"",""
"244","anarchopterus tectus","Anarchopterus tectus",FALSE,3642323,FALSE,"",1,"Anarchopterus_tectus","Anarchopterus","Syngnathidae","Syngnathiformes","diurnal","diurnal",1,"",""
"245","anarhichas lupus","Anarhichas lupus",FALSE,258651,FALSE,"",1,"Anarhichas_lupus","Anarhichas","Anarhichadidae","Perciformes/Zoarcoidei","nocturnal","nocturnal",2,"","NEW_SPECIES"
"246","anarrhichthys ocellatus","Anarrhichthys ocellatus",FALSE,714035,FALSE,"",1,"Anarrhichthys_ocellatus","Anarrhichthys","Anarhichadidae","Perciformes/Zoarcoidei","nocturnal","nocturnal",3,"GCA 004355925.1","HIGHER_CONF"
"247","anchoa hepsetus","Anchoa hepsetus",FALSE,482293,FALSE,"",1,"Anchoa_hepsetus","Anchoa","Engraulidae","Clupeiformes","crepuscular/diurnal","crepuscular",3,"",""
"248","anchoa lamprotaenia","Anchoa lamprotaenia",FALSE,353377,FALSE,"",1,"Anchoa_lamprotaenia","Anchoa","Engraulidae","Clupeiformes","nocturnal","nocturnal",2,"","NEW_SPECIES"
"249","anchoa lyolepis","Anchoa lyolepis",FALSE,482306,FALSE,"",1,"Anchoa_lyolepis","Anchoa","Engraulidae","Clupeiformes","nocturnal","nocturnal",3,"",""
"250","anchoa mitchilli","Anchoa mitchilli",FALSE,681352,FALSE,"",1,"Anchoa_mitchilli","Anchoa","Engraulidae","Clupeiformes","crepuscular/nocturnal","crepuscular",2,"",""
"251","anchoa parva","Anchoa parva",FALSE,818392,FALSE,"",1,"Anchoa_parva","Anchoa","Engraulidae","Clupeiformes","nocturnal","nocturnal",2,"",""
"252","anchoa tricolor","Anchoa tricolor",FALSE,3628532,FALSE,"",1,"Anchoa_tricolor","Anchoa","Engraulidae","Clupeiformes","diurnal","diurnal",2,"",""
"253","anchovia clupeoides","Anchovia clupeoides",FALSE,610207,FALSE,"",1,"Anchovia_clupeoides","Anchovia","Engraulidae","Clupeiformes","crepuscular","crepuscular",2,"",""
"254","ancistrus dolichopterus","Ancistrus dolichopterus",FALSE,439744,FALSE,"",1,"Ancistrus_dolichopterus","Ancistrus","Loricariidae","Siluriformes","nocturnal","nocturnal",1,"",""
